point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
138,1755870078.0273223,31.247689485549927,477,503,0.44166666666666665,0.6986111111111111,1935.1284964037645,-48,-45,454.5720613421513,saccade,False,0,0,0,13.972222222222221,5.3,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
139,1755870078.0588417,31.27920889854431,441,533,0.4083333333333333,0.7402777777777778,1486.7503422030218,-36,30,-448.37815420074276,saccade,False,0,0,0,14.805555555555555,4.9,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
140,1755870078.0911155,31.311482667922974,414,556,0.38333333333333336,0.7722222222222223,1098.9821265001156,-27,23,-387.7682157029062,saccade,False,0,0,0,15.444444444444445,4.6,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
141,1755870078.1231256,31.34349274635315,394,505,0.3648148148148148,0.7013888888888888,1711.3792400948055,-20,-51,612.3971135946899,saccade,False,0,0,0,14.027777777777779,4.377777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
142,1755870078.1546342,31.375001430511475,379,464,0.3509259259259259,0.6444444444444445,1385.5786451288836,-15,-41,-325.80059496592185,saccade,False,0,0,0,12.88888888888889,4.211111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
143,1755870078.1866686,31.40703582763672,368,430,0.34074074074074073,0.5972222222222222,1115.5239360584324,-11,-34,-270.0547090704513,saccade,False,0,0,0,11.944444444444445,4.088888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
144,1755870078.2198813,31.440248489379883,360,401,0.3333333333333333,0.5569444444444445,905.7755787722878,-8,-29,-209.7483572861446,saccade,False,0,0,0,11.13888888888889,4.0,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
145,1755870078.2523963,31.472763538360596,354,377,0.3277777777777778,0.5236111111111111,760.8364289526459,-6,-24,-144.9391498196419,saccade,False,0,0,0,10.472222222222221,3.933333333333333,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
146,1755870078.2833967,31.503763914108276,349,356,0.32314814814814813,0.49444444444444446,696.3474675476463,-5,-21,-64.4889614049996,saccade,True,0,0,0,9.88888888888889,3.8777777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
147,1755870078.3143957,31.534762859344482,346,339,0.32037037037037036,0.4708333333333333,556.8794799337127,-3,-17,-139.4679876139336,saccade,True,0,0,0,9.416666666666666,3.8444444444444446,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
