norm_x_L,norm_y_L,norm_x_R,norm_y_R,target_x,target_y
0.4642668673623283,0.03739696446943703,0.49248603996492685,-0.14463798048552884,135,630
0.5007801985788904,0.05755936375261604,0.49821678361016003,-0.07737987551933069,540,630
0.5003483401707756,0.04422970809171262,0.49340583868812976,-0.11516005867945041,540,630
0.4923879616045921,0.05608873992608447,0.5031670081693548,-0.09368712813719239,540,630
0.49581308319455614,0.046773152970733874,0.5083417266389453,-0.08158598613669446,540,630
0.49530528394738843,0.03944034521267084,0.5061724705385712,-0.09162799731667627,540,630
0.4910442657532448,0.03540410903611216,0.5058123704790574,-0.08853140111534813,540,630
0.4956572963037026,0.0547479044578801,0.491487447655705,-0.07417273843634875,540,630
0.495172562493262,0.047369294830746506,0.49948228386773774,-0.09051296516038672,540,630
0.49596733905711016,0.021809889012286178,0.5002407602313582,-0.07284178726044209,540,630
0.4963488408678117,0.029943722493908018,0.5038645564961355,-0.1030899777739325,540,630
0.5205355700494471,0.1067911070642689,0.5115779465033428,-0.06728033146984293,945,630
0.5198806228591238,0.11540463707564741,0.5135929107835343,-0.04038706484681313,945,630
0.5065570416453168,0.09502101762751831,0.5219849040539656,-0.05645390589796329,945,630
0.5061046417783107,0.1185148113724649,0.5276305626766581,-0.03240349545845152,945,630
0.5185898910963795,0.13003857741930244,0.5175352330174418,-0.023530744090329177,945,630
0.5017156236001618,0.09705254607827041,0.5407745598351342,-0.026253307219187026,945,630
0.49981036301673776,0.10997132442947208,0.5327033921943493,-0.04066155355060992,945,630
0.5062459355492933,0.11342257597684516,0.540675890408186,-0.012500506093364104,945,630
0.49912962933388694,0.12116306974931543,0.5314548233955962,-0.04701911052055651,945,630
0.495799432782467,0.11775443172150239,0.5308367316778968,-0.015064218472076542,945,630
