norm_x_L,norm_y_L,norm_x_R,norm_y_R,target_x,target_y
0.4907456498994607,0.0221873696832522,0.4885825316976179,-0.1077341602691688,945,90
0.48238411813363563,0.03300496143287589,0.4838956010676373,-0.10792640173704567,945,90
0.499339442346418,0.05312965941431746,0.49645785045614627,-0.1255754733268113,945,90
0.46313417603847745,-0.13870124051575664,0.510238011900595,-0.23129616418415952,135,360
0.47391687604064714,-0.11818402015243508,0.4980292232842912,-0.29572036766672694,135,360
0.46715676953728885,-0.11800717554974603,0.5074543884701367,-0.3146947327179983,135,360
0.476917945021,-0.11006771795236066,0.517533824007922,-0.2931729037923728,135,360
0.47786477353511153,-0.09387914427178237,0.5125646214037973,-0.30946085946295543,135,360
0.4747824294581729,-0.09467831737669753,0.5054312126801281,-0.30921428927600336,135,360
0.4763576896589445,-0.09794695648341131,0.5221656548504551,-0.30038199363591184,135,360
0.4798224887208389,-0.09707564482980192,0.512467191194572,-0.3062190943285116,135,360
0.48016191070185843,-0.11567741400642244,0.4968880372891951,-0.3079473332511192,135,360
0.4801090649963321,-0.08336699311476224,0.5159330494533994,-0.307311598577063,135,360
0.49066722754336006,-0.04946786982619551,0.5162142200744123,-0.23795991644616227,540,360
0.485371792267913,-0.034897057553035245,0.5266384162199182,-0.23217663435433394,540,360
0.48058691766409484,-0.051165496598311364,0.5291211127904162,-0.21933740079293954,540,360
0.4808905278221146,-0.05844849298712268,0.5219921110288128,-0.19739555166159867,540,360
0.48778113837888215,-0.06657875967743791,0.5215090310062377,-0.2209722774721883,540,360
0.48097908552138224,-0.07494391748007535,0.5290482785216144,-0.2233532676377033,540,360
0.488448136615991,-0.04148424429912785,0.5302501345468578,-0.2171001629282958,540,360
0.4843430727157452,-0.07162660115809791,0.5275228854266145,-0.20229707584084905,540,360
0.48820276272849933,-0.04443275422148316,0.5367327935861623,-0.18913601940542243,540,360
0.4763560471110479,-0.06785803203408117,0.5314824071128883,-0.19075251029014986,540,360
0.48297675674794704,0.03891242002492168,0.49873892702641254,-0.09260876681455217,945,360
0.49057799148770265,0.11737170596393898,0.5052001536890485,-0.08856131295083051,945,360
0.48164831092779,0.09181013016688312,0.4963170407322424,-0.07820303844168199,945,360
0.5087467869670389,0.09696908020341821,0.4936416286058218,-0.07421844139931522,945,360
0.4917271637212827,0.13277208526339465,0.4911427668801516,-0.09523260333773295,945,360
0.488225983821835,0.1073879986931219,0.5058339340246518,-0.09823211380586772,945,360
0.49792447280892,0.12126987485852149,0.5018569529933251,-0.09022903385064503,945,360
0.49118868816854483,0.11483713551635542,0.5032415079014534,-0.0795807662601261,945,360
0.4964065629378539,0.10742651342026258,0.4997865806048618,-0.07498617220217557,945,360
0.49370010264338626,0.12740593397500705,0.502168725682649,-0.09458888803730536,945,360
0.46651077056854773,-0.1530724257825534,0.5062059547613543,-0.24721186470427528,135,630
0.47536321471088816,-0.09884917524488737,0.5048282534955268,-0.3064112919324474,135,630
0.4877463693847666,-0.13554724178165006,0.4950744799079725,-0.30421387294437496,135,630
0.4824151335119569,-0.11293686055517059,0.5073156785361916,-0.3325818189772218,135,630
0.4907100902456294,-0.09738518588951221,0.5090286898294629,-0.3105301923508266,135,630
0.48686081411865945,-0.10254803877156966,0.5083141077987876,-0.29220151727185684,135,630
0.48401715174573284,-0.11745002504740822,0.5090753621698115,-0.3144867585224285,135,630
0.4921261319548018,-0.09735993157157914,0.5137393304821569,-0.3283249860879243,135,630
0.4889725425985444,-0.10067929373592673,0.5085450420596798,-0.350666406132845,135,630
0.49473937825068043,-0.08719370208079592,0.5043828283410633,-0.31208397581110836,135,630
0.5193414689596918,-0.12485184854242569,0.5249483691967499,-0.22615613080343044,540,630
0.49005233146842186,-0.06852804740844852,0.5262061989816749,-0.19041408203116286,540,630
0.47948071787904495,-0.08568591333499613,0.5269479877059452,-0.21321285805520732,540,630
0.4781952252008417,-0.06774279958345288,0.5137639672891159,-0.2093601897523466,540,630
0.4795648709345491,-0.05996035138700068,0.5215029266411972,-0.21258894051502927,540,630
0.48909539562647,-0.025257195167280536,0.5262481810822053,-0.22488777753011666,540,630
0.4869361134130835,-0.11467806354610305,0.5156959386762724,-0.18576609975839947,540,630
0.4822458662347725,-0.08549556654036275,0.5211385044712327,-0.18941958676532178,540,630
0.4747493257313996,-0.07945994188525747,0.5159097022383337,-0.212078954621164,540,630
0.4976535367020107,-0.05735156188636878,0.5111280354922625,-0.20282861748383604,540,630
0.49837872731949584,0.03925990416590296,0.49754613422737415,-0.15714768876751126,945,630
0.4950680298785595,0.109216229111049,0.5076509094450244,-0.1639790873500027,945,630
0.49748832570430873,0.07842081800620464,0.5009893761856307,-0.14977824125843375,945,630
0.4884656233549759,0.07528970167819654,0.5014171789215162,-0.12986031403964926,945,630
0.49584669812500937,0.09061835919170061,0.5071086724802736,-0.0991215635463304,945,630
0.5087657094301904,0.12857121812530384,0.49211561800536685,-0.14291183041388653,945,630
0.5017152116398836,0.09623945212180507,0.5077780216201675,-0.11739436387942884,945,630
0.5045337722011782,0.0832471871394969,0.4965141321650403,-0.14003879871325786,945,630
0.48933251256488886,0.07148855713554181,0.5061759894765788,-0.10715912658594091,945,630
0.4988561479266599,0.08068249758550383,0.5007952130414939,-0.13825998129080683,945,630
