norm_x_L,norm_y_L,norm_x_R,norm_y_R,target_x,target_y
0.4273812377641935,0.015268366295689017,0.48708224841767667,-0.25199196371388716,135,630
0.4202657180799854,0.0018210404090669783,0.4748341636170944,-0.2536126328678341,135,630
0.44919706993242536,-0.03323218132794198,0.5206063907044299,-0.25660804804762416,540,630
0.4469476953587244,-0.035622553929050546,0.5128176007396072,-0.26205385315375307,540,630
0.44695463546175507,-0.024910312968615976,0.5159402906039138,-0.2546480684075001,540,630
0.44282743454099227,-0.022377673042311096,0.5135138942838914,-0.2604753710281167,540,630
0.4421557671776233,-0.02717323124997624,0.5154252476466314,-0.2658923195205898,540,630
0.44478341108571035,-0.030863039040327243,0.5094492581459468,-0.2781056067415341,540,630
0.44767524696048633,-0.03774965417109671,0.508807911894664,-0.2641605941704036,540,630
0.45260111302517464,-0.031216401724695964,0.5121974033368241,-0.2787480540233571,540,630
0.44234517106972715,-0.009662447743317478,0.5098607197325495,-0.2736236017243874,540,630
0.45058743455911743,-0.03381827845107007,0.5060948951527002,-0.25833714982921907,540,630
0.4963117440511422,-0.08795481249292482,0.5501470894031242,-0.30184417230033767,945,630
0.49141790853492867,-0.10854195224009812,0.5463823939178072,-0.2898222617599535,945,630
0.48843401884092413,-0.10601158869886965,0.5412427497835206,-0.33434964555669594,945,630
0.48912361978835917,-0.07146639692975931,0.543775032788146,-0.32053981902080697,945,630
0.4946865284240912,-0.08329633815595358,0.5542280637418322,-0.27411965119194404,945,630
0.4896881724205384,-0.0747237184463692,0.5566238054066035,-0.31173718013010954,945,630
0.4945565036841972,-0.055925853622258784,0.5496082189211771,-0.2982155672119647,945,630
0.48869325952852605,-0.0947970764912471,0.5501524723438299,-0.30509748831693234,945,630
0.49884930310121745,-0.06491699190078956,0.5455938956539941,-0.35510561157308035,945,630
0.49420978443142877,-0.0753098460608342,0.5514904500982543,-0.3330019985458735,945,630
